facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
GSTONE,2025-10-01T00:00:00+10:00,12.176,149.769,Gladstone,QLD,"[{'code': 'GSTONE3', 'code_display': 'GSTONE3', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1977-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-03-30T14:00:00+10:00', 'expected_closure_date_specificity': 'day', 'max_generation': 296.1, 'max_generation_interval': '2002-06-16T18:55:00', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2026-06-26T01:27:52Z'}, {'code': 'GSTONE4', 'code_display': 'GSTONE4', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1978-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-03-30T14:00:00+10:00', 'expected_closure_date_specificity': 'day', 'max_generation': 290.5, 'max_generation_interval': '2004-08-30T18:00:00', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2026-06-26T01:28:26Z'}, {'code': 'GSTONE2', 'code_display': 'GSTONE2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1976-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-03-30T14:00:00+10:00', 'expected_closure_date_specificity': 'day', 'max_generation': 350.0, 'max_generation_interval': '2000-08-23T11:30:00', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2026-06-26T01:28:56Z'}, {'code': 'GSTONE1', 'code_display': 'GSTONE1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1975-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-03-30T14:00:00+10:00', 'expected_closure_date_specificity': 'day', 'max_generation': 291.38, 'max_generation_interval': '2003-04-11T09:35:00', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2026-06-26T01:28:37Z'}, {'code': 'GSTONE6', 'code_display': 'GSTONE6', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1981-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-03-30T14:00:00+10:00', 'expected_closure_date_specificity': 'day', 'max_generation': 287.875, 'max_generation_interval': '2007-11-16T10:10:00', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2026-06-26T01:28:12Z'}, {'code': 'GSTONE5', 'code_display': 'GSTONE5', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 280.0, 'capacity_maximum': 285.0, 'emissions_factor_co2': 0.9758, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1980-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-03-30T14:00:00+10:00', 'expected_closure_date_specificity': 'day', 'max_generation': 302.05, 'max_generation_interval': '2012-05-25T19:55:00', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2026-06-26T01:29:09Z'}]",-23.853641,151.217515,coal_black,54.82,5989.24
GSWF,2025-10-01T00:00:00+10:00,0,200.66,Goyder South,SA,"[{'code': 'GSWF1B1', 'code_display': 'GSWF1B1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 203.0, 'capacity_maximum': 196.0, 'data_first_seen': '2023-11-21T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2024-11-11T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 199.3, 'max_generation_interval': '2025-07-25T22:10:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-08-10T06:52:04Z'}, {'code': 'GSWF1A', 'code_display': 'GSWF1A', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 209.0, 'capacity_maximum': 201.0, 'data_first_seen': '2023-07-11T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2024-04-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 204.09, 'max_generation_interval': '2025-10-01T08:40:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-08-10T06:51:25Z'}]",-33.778423,138.97176,wind,8.11,1564.92
GULLRGWF,2025-10-01T00:00:00+10:00,0,119.063,Gullen Range,NSW,"[{'code': 'GULLRWF1', 'code_display': 'GULLRWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 165.0, 'capacity_maximum': 161.0, 'data_first_seen': '2013-11-19T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2013-12-10T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2049-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 165.5, 'max_generation_interval': '2017-08-07T11:35:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-06-26T01:53:27Z'}, {'code': 'GULLRSF1', 'code_display': 'GULLRSF1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 10.0, 'capacity_maximum': 10.0, 'data_first_seen': '2017-08-15T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2017-08-21T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2049-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 10.0, 'max_generation_interval': '2023-07-27T16:25:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-06-26T01:53:45Z'}]",-34.615245,149.45808,wind,56.98,7105.57
GUNNING,2025-10-01T00:00:00+10:00,0,34.678,Gunning,NSW,"[{'code': 'GUNNING1', 'code_display': 'GUNNING1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 46.5, 'capacity_maximum': 47.0, 'data_first_seen': '2011-03-25T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2011-04-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2035-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 50.0, 'max_generation_interval': '2012-09-25T10:00:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-06-26T01:54:06Z'}]",-34.691531,149.373013,wind,56.98,7105.57
HALLWF,2025-10-01T00:00:00+10:00,0,74.15,Hallett 1,SA,"[{'code': 'HALLWF1', 'code_display': 'HALLWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 95.0, 'capacity_maximum': 95.0, 'data_first_seen': '2007-12-19T01:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2007-12-18T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 93.27, 'max_generation_interval': '2011-08-18T18:40:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-06-26T01:54:29Z'}]",-33.349308,138.750829,wind,8.11,1564.92
HALLWF2,2025-10-01T00:00:00+10:00,0,56.52,Hallett 2,SA,"[{'code': 'HALLWF2', 'code_display': 'HALLWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 71.4, 'capacity_maximum': 71.0, 'data_first_seen': '2009-05-11T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2009-05-12T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2034-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 81.36, 'max_generation_interval': '2009-10-28T10:35:00', 'created_at': '2023-10-18T04:34:55Z', 'updated_at': '2026-04-02T02:22:20Z'}]",-33.550778,138.863924,wind,8.11,1564.92
HBESS,2025-10-01T00:00:00+10:00,0,0.3,Hazelwood BESS,VIC,"[{'code': 'HBESS1', 'code_display': 'HBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 150.0, 'capacity_storage': 150.0, 'data_first_seen': '2024-08-15T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2023-03-09T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 153.4, 'max_generation_interval': '2026-05-27T08:20:00', 'created_at': '2024-10-13T04:25:56Z', 'updated_at': '2026-04-07T01:43:15Z'}, {'code': 'HBESSG1', 'code_display': '0HBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 150.0, 'capacity_storage': 150.0, 'data_first_seen': '2023-02-07T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2023-03-09T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 153.4, 'max_generation_interval': '2024-07-25T09:35:00', 'created_at': '2023-10-18T04:34:56Z', 'updated_at': '2026-06-30T00:28:34Z'}, {'code': 'HBESSL1', 'code_display': '0HBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 150.0, 'capacity_storage': 150.0, 'data_first_seen': '2023-02-07T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:45:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2023-03-09T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 150.8, 'max_generation_interval': '2026-08-09T14:45:00', 'created_at': '2023-10-18T04:34:56Z', 'updated_at': '2026-04-07T01:43:05Z'}]",-38.267845,146.390293,battery,8.95,4893.49
HD1WF,2025-10-01T00:00:00+10:00,0,45.06,Hawkesdale,VIC,"[{'code': 'HD1WF1', 'code_display': 'HD1WF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 94.6, 'capacity_maximum': 89.0, 'data_first_seen': '2024-05-31T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2024-06-16T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2053-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 89.88, 'max_generation_interval': '2025-10-02T17:30:00', 'created_at': '2024-10-01T04:37:38Z', 'updated_at': '2026-06-26T00:51:42Z'}]",-38.148008,142.360925,wind,8.95,4893.49
HORNSDAL,2025-10-01T00:00:00+10:00,0,90.3,Hornsdale,SA,"[{'code': 'HDWF1', 'code_display': 'HDWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 102.4, 'capacity_maximum': 102.0, 'data_first_seen': '2016-06-02T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2016-06-23T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2055-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 103.9, 'max_generation_interval': '2016-12-27T21:45:00', 'created_at': '2023-10-18T04:34:58Z', 'updated_at': '2026-06-26T01:56:34Z'}]",-33.071721,138.556978,wind,8.11,1564.92
HORNSDAL2,2025-10-01T00:00:00+10:00,0,96.5,Hornsdale 2,SA,"[{'code': 'HDWF2', 'code_display': 'HDWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 102.4, 'capacity_maximum': 102.0, 'data_first_seen': '2017-02-21T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2017-02-21T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 103.8, 'max_generation_interval': '2017-07-16T10:40:00', 'created_at': '2023-10-18T04:34:58Z', 'updated_at': '2026-06-26T01:56:44Z'}]",-33.05982,138.537673,wind,8.11,1564.92
HORNSDAL3,2025-10-01T00:00:00+10:00,0,107.6,Hornsdale 3,SA,"[{'code': 'HDWF3', 'code_display': 'HDWF3', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 112.0, 'capacity_maximum': 109.0, 'data_first_seen': '2017-08-14T15:30:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2017-08-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 110.7, 'max_generation_interval': '2018-07-28T23:40:00', 'created_at': '2023-10-18T04:34:58Z', 'updated_at': '2026-06-26T01:56:52Z'}]",-33.05982,138.537673,wind,8.11,1564.92
HORNSDPR,2025-10-01T00:00:00+10:00,0,8.2,Hornsdale Power Reserve,SA,"[{'code': 'HPRG1', 'code_display': '0HPRG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 150.0, 'capacity_maximum': 150.0, 'capacity_storage': 194.0, 'data_first_seen': '2017-11-14T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2017-11-23T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 150.4, 'max_generation_interval': '2020-08-11T10:45:00', 'created_at': '2023-10-18T04:34:58Z', 'updated_at': '2026-06-26T02:03:46Z'}, {'code': 'HPRL1', 'code_display': '0HPRL1', 'fueltech_id': 'battery_charging', 'status_id': 'commissioning', 'capacity_registered': 150.0, 'capacity_maximum': 150.0, 'capacity_storage': 194.0, 'data_first_seen': '2017-11-14T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:50:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2017-11-23T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 120.1, 'max_generation_interval': '2020-08-17T13:40:00', 'created_at': '2023-10-18T04:34:58Z', 'updated_at': '2026-06-26T02:03:58Z'}, {'code': 'HPR1', 'code_display': 'HPR1', 'fueltech_id': 'battery', 'status_id': 'commissioning', 'capacity_registered': 150.0, 'capacity_maximum': 150.0, 'capacity_storage': 194.0, 'data_first_seen': '2024-09-12T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2017-11-23T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 98.0, 'max_generation_interval': '2024-12-16T14:45:00', 'created_at': '2024-11-06T23:14:29Z', 'updated_at': '2026-05-27T05:37:08Z'}]",-33.086389,138.518659,battery_discharging,8.11,1564.92
HUMENSW,2025-10-01T00:00:00+10:00,0,21.028,Hume,NSW,"[{'code': 'HUMENSW', 'code_display': 'HUMENSW', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 29.0, 'capacity_maximum': 70.0, 'data_first_seen': '1998-12-09T05:20:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1956-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 99.9999, 'max_generation_interval': '2013-07-19T10:00:00', 'created_at': '2023-10-18T04:34:58Z', 'updated_at': '2026-06-26T02:04:43Z'}]",-36.106639,147.032526,hydro,56.98,7105.57
HVWW,2025-10-01T00:00:00+10:00,0,0.009,Happy Valley,SA,"[{'code': 'HVWWBA1G', 'code_display': '0HVWWBA1G', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 5.0, 'capacity_maximum': 4.0, 'capacity_storage': 8.82, 'data_first_seen': '2022-04-20T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-06-06T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 4.538, 'max_generation_interval': '2026-01-07T14:55:00', 'created_at': '2023-10-18T04:34:59Z', 'updated_at': '2026-06-29T06:13:09Z'}, {'code': 'HVWWBA1', 'code_display': 'HVWWBA1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 5.0, 'capacity_maximum': 4.0, 'capacity_storage': 8.8, 'data_first_seen': '2024-09-06T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2022-06-06T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 4.538, 'max_generation_interval': '2026-01-07T14:55:00', 'created_at': '2024-10-09T01:06:37Z', 'updated_at': '2026-01-15T03:22:28Z'}, {'code': 'HVWWBA1L', 'code_display': '0HVWWBA1L', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 5.0, 'capacity_maximum': 4.0, 'capacity_storage': 8.82, 'data_first_seen': '2022-04-20T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:40:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2022-06-06T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 4.647, 'max_generation_interval': '2025-11-11T14:15:00', 'created_at': '2023-10-18T04:34:59Z', 'updated_at': '2026-06-29T06:13:17Z'}, {'code': 'HVWWPV1', 'code_display': 'HVWWPV1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 11.0, 'capacity_maximum': 8.0, 'data_first_seen': '2022-04-20T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-06-15T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 8.608, 'max_generation_interval': '2026-01-31T14:30:00', 'created_at': '2023-10-18T04:34:59Z', 'updated_at': '2026-06-03T03:47:41Z'}]",-35.056156,138.564957,battery_discharging,8.11,1564.92
JEERB,2025-10-01T00:00:00+10:00,0.007,0.1,Jeeralang B,VIC,"[{'code': 'JLB02', 'code_display': 'JLB02', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 76.0, 'capacity_maximum': 100.0, 'emissions_factor_co2': 0.8091, 'data_first_seen': '1998-12-07T10:30:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1979-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2038-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 99.1, 'max_generation_interval': '1999-06-24T20:15:00', 'created_at': '2023-10-18T04:34:59Z', 'updated_at': '2026-06-26T03:04:16Z'}, {'code': 'JLB01', 'code_display': 'JLB01', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 76.0, 'capacity_maximum': 100.0, 'emissions_factor_co2': 0.8091, 'data_first_seen': '1998-12-07T09:20:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1979-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2038-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 97.01, 'max_generation_interval': '2003-07-29T18:20:00', 'created_at': '2023-10-18T04:34:59Z', 'updated_at': '2026-06-26T03:04:08Z'}, {'code': 'JLB03', 'code_display': 'JLB03', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 76.0, 'capacity_maximum': 100.0, 'emissions_factor_co2': 0.8091, 'data_first_seen': '1998-12-11T10:30:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1979-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2038-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 96.24, 'max_generation_interval': '2003-07-29T18:50:00', 'created_at': '2023-10-18T04:34:59Z', 'updated_at': '2026-06-26T03:04:25Z'}]",-38.275189,146.425555,gas_ocgt,8.95,4893.49
